,tweets,sentiment
1418,"['gust', 'american', 'horror', 'story', 'walk', 'dead']",0
1419,['round'],0
1420,"['never', 'watch', 'grey', 'anatomy', 'ever', 'ever', 'ever', 'ever', 'ever', 'honda', 'time', 'take', 'away', 'another', 'character', 'face', 'frowning']",0
1421,"['bad', 'kurt', 'literally']",0
1422,"['ref', 'favor', 'tonight']",0
1423,"['mean', 'rioting', 'fire', 'start', 'business', 'burn', 'loot', 'asshole', 'create']",0
1424,"['happy', 'birthday', 'seed']",1
1425,"['sorry', 'burst', 'anti', 'spam', 'fuck', 'message', 'app', 'launch', 'without', 'encryption', 'default']",0
1426,"['halfway', 'work', 'realize', 'forgot', 'put', 'underwear', 'one', 'day']",0
1427,"['sad', 'rejoicing', 'skull']",0
1428,"['ive', 'right', 'huff', 'delete', 'episode', 'anger', 'everything', 'regret']",0
1429,"['yes', 'discourage']",1
1430,"['luckily', 'help', 'good', 'people', 'also', 'manage', 'free', 'depression', 'unfortunately', 'last', 'little']",1
1431,"['love', 'knife', 'kitchen']",0
1432,"['tell', 'suppose', 'feel']",0
1433,"['zia', 'file', 'meet', 'part', 'binary', 'chemical', 'weapon', 'target', 'brain']",0
1434,"['beautiful', 'day']",1
1435,"['start', 'convoy', 'shy', 'away', 'mental', 'illness', 'abounds', 'society', 'include', 'workplace', 'inform']",1
1436,"['even', 'pencil', 'never', 'face', 'pencil', 'disappointed', 'circle', 'black']",0
1437,"['outrage', 'party', 'nominate', 'lie', 'corrupt', 'person', 'receive', 'donation', 'nation', 'support', 'terror']",0
1438,"['bad', 'news', 'order', 'online', 'happen', 'order', 'phone']",0
1439,"['forgot', 'tonight', 'much', 'real', 'world', 'distract']",0
1440,"['goddamn', 'celebrity', 'draft', 'end', 'classic']",0
1441,"['ugh', 'asleep', 'yet', 'think', 'low', 'key', 'afraid', 'might', 'miss', 'something']",0
1442,"['next', 'month', 'run', 'overcome', 'overcome', 'improve', 'course', 'self', 'refer']",1
1443,"['often', 'disturbed', 'people', 'find', 'appropriate', 'acceptable', 'funny', 'cute', 'adult', 'find', 'stuff', 'humorous']",0
1444,"['love', 'fhimah', 'action', 'coach', 'hold', 'grudge']",0
1445,"['become', 'verb', 'gon', 'villaseñor', 'old', 'contact', 'need', 'anymore']",0
1446,"['shameful', 'unequal', 'dangerous', 'worry', 'world', 'live', 'nowadays']",0
1447,"['idc', 'predict', 'term', 'cloud', 'longer', 'use', 'nit', 'manager', 'administrator', 'everywhere', 'rejoice']",1
1448,"['marcus', 'rodo', 'bad', 'player', 'ever', 'see', 'useless', 'toast', 'burn', 'bastard']",0
1449,"['never', 'think', 'angry', 'oomph', 'loop', 'would', 'bogart']",0
1450,"['common', 'method', 'use', 'make']",0
1451,"['gutted', 'love', 'cheery', 'disposition']",1
1452,"['babe', 'remember', 'always', 'need', 'little', 'cheering', 'talk', 'ill', 'lot', 'arrow', 'with', 'heart']",1
1453,"['might', 'tomorrow', 'hopefully', 'win', 'new', 'car', 'current', 'one', 'stink', 'milk']",1
1454,"['step', 'comfort', 'zone', 'ngo', 'risk', 'face', 'thing', 'fear', 'this', 'life', 'start', 'happen']",1
1455,"['love', 'singing', 'time', 'weekly', 'choir', 'come', 'tomorrow']",1
1456,"['seriously', 'dig', 'eyebrow']",1
1457,"['friend', 'tell', 'pretty', 'trigger', 'tell', 'ugly', 'first', 'confuse', 'realise', 'pretty', 'ugly']",1
1458,"['ask', 'gate', 'crash', 'dumb', 'idiosyncrasy', 'sober', 'people', 'analyze', 'situation']",0
1459,"['even', 'give', 'pizza', 'serious', 'fail']",0
1460,"['tomorrow', 'challenge', 'talk', 'fresher', 'fair', 'stranger', 'pick', 'new', 'flat', 'key', 'smiling', 'face', 'grinning', 'with', 'eyes']",1
1461,"['rather', 'leave', 'child']",0
1462,"['tell', 'order', 'ship', 'sept', 'arrive', 'sept', 'today', 'neutral', 'face']",0
1463,['test'],0
1464,"['newly', 'engage', 'stevie', 'wonder', 'try', 'disguise', 'smell', 'throat', 'leather', 'jacket', 'make', 'broken', 'win']",0
1465,"['stayed', 'school', 'cause', 'nobody']",0
1466,"['word', 'terrorism']",0
1467,"['teen', 'son', 'leave', 'car', 'get', 'haircuts', 'pray', 'storm', 'make', 'home', 'safely']",0
1468,"['hannah', 'stop', 'mournful', 'chill', 'person', 'hand', 'tipping']",0
1469,['carry'],0
1470,"['whole', 'clown', 'rage', 'scar', 'shitless', 'gon', 'cry', 'room']",0
1471,"['seriously', 'sick', 'grumpy', 'thing', 'gon', 'cheer', 'order', 'xmas', 'food', 'crying', 'face']",0
1472,"['say', 'say', 'god', 'god', 'god']",1
1473,"['today', 'first', 'time', 'math', 'professor', 'let', 'live', 'early', 'class', 'time', 'min']",1
1474,"['reverse', 'half', 'way', 'wood', 'collect', 'dog', 'never', 'even', 'reverse', 'parked', 'life', 'eyes', 'with', 'rolling', 'face']",0
1475,"['wow', 'get', 'really', 'good', 'buy', 'bunch', 'movie', 'bad', 'bad']",0
1476,"['wait', 'work', 'tomorrow', 'high', 'fuck', 'fever', 'sarcasm', 'hopefully', 'feel', 'well', 'tomorrow', 'but', 'doubt']",0
1477,['miss'],0
1478,"['way', 'laser', 'vista', 'lens', 'implantation']",1
1479,"['terrorism', 'intimidate', 'populace', 'case', 'hold', 'coercion', 'people', 'uniform', 'per', 'intimidation']",0
1480,"['best', 'revenge', 'get', 'good', 'woman', 'move', 'leave', 'hairline', 'figure', 'alone']",1
1481,"['chelsea', 'anything', 'possible', 'aha', 'fume', 'bet', 'eyes', 'with', 'rolling', 'face']",0
1482,"['well', 'trump', 'rabid', 'base', 'need', 'hear', 'always', 'find', 'overseer', 'like', 'king', 'say']",0
1483,"['radio', 'shake', 'multi', 'directional', 'mike', 'might', 'sound', 'cheap', 'sound', 'bad', 'could', 'mix']",1
1484,"['could', 'pop', 'round']",0
1485,"['hillary', 'different', 'controversy', 'get', 'ask', 'nothing', 'truth', 'horrible', 'candidate']",0
1486,"['mayor', 'visit', 'downtrodden', 'part', 'town', 'brave', 'stunt', 'eleven']",0
1487,"['feel', 'conductor', 'tonight', 'obviously', 'take', 'grief', 'last', 'week', 'sound', 'weary', 'apologising']",0
1488,"['chew', 'face', 'flushed']",1
1489,"['also', 'mostly', 'except', 'synthetic', 'testosterone', 'bit', 'male', 'rag', 'sexist']",0
1490,"['messenger', 'good']",1
1491,"['athenian', 'mirth', 'order', 'day', 'ought', 'honour', 'give', 'mirth', 'great', 'number', 'law']",1
1492,"['get', 'call', 'mean', 'turn', 'quote']",1
1493,"['couldnt', 'date']",0
1494,"['felt', 'bit', 'shit', 'get', 'high', 'blood', 'sugar', 'remember', 'first', 'one', 'week', 'incredible']",0
1495,"['condolence', 'george', 'family']",0
1496,"['need', 'new', 'outlet']",0
1497,"['day', 'the', 'itch', 'fight', 'itch', 'exhilaration', 'battle', 'almost', 'get', 'defeat', 'adrenaline', 'pumping']",0
1498,"['kid', 'snap', 'chat', 'get', 'high', 'helium', 'gas', 'mao', 'like', 'fuck', 'lol']",0
1499,"['focus', 'issue', 'indulges']",1
1500,"['talk', 'horoscope', 'really', 'clue', 'say', 'gon', 'act', 'offend', 'question']",0
1501,"['meehan', 'teach', 'blue', 'keyboard', 'fundamental', 'classical', 'major', 'like', 'wwf']",0
1502,"['say', 'compare', 'others', 'human']",0
1503,"['wish', 'could', 'live', 'reality', 'grieve', 'people', 'never', 'meet', 'bad', 'get', 'brother', 'die', 'leave', 'right']",0
1504,"['lucky', 'bad', 'pitcher', 'elkracken']",0
1505,"['burn', 'keep', 'fuelled', 'aflame', 'alert', 'servant', 'master', 'cheerfully', 'extant', 'roman']",1
1506,"['also', 'chocolate', 'feast', 'ice', 'lolly', 'proper', 'shock', 'weary', 'face']",0
1507,"['finally', 'unloaded', 'file', 'need', 'university', 'server', 'drop', 'box', 'take', 'like', 'half', 'hour', 'lot', 'curse', 'anger', 'part']",0
1508,"['snap', 'like', 'one', 'skull']",0
1509,"['blood', 'boiling']",0
1510,"['leg', 'feel', 'like', 'gon', 'burst', 'yet', 'still', 'elect', 'work']",0
1511,"['exhilarate', 'take', 'challenge', 'demonstrate', 'train', 'endear', 'wonderful']",1
1512,"['cheer', 'smiling', 'face']",1
1513,"['really', 'sad', 'surprising', 'side', 'fight', 'support', 'epic', 'centre']",0
1514,"['think', 'fun', 'fun', 'bright', 'side', 'fight', 'parking']",1
1515,"['really', 'offer', 'sacrifice', 'daily', 'keep', 'safe']",0
1516,"['leopard', 'never', 'change', 'spot']",0
1517,"['join', 'hold', 'paw', 'shake', 'taster', 'one', 'regular', 'customer', 'love', 'aha', 'see-no-evil', 'monkey']",1
1518,"['husband', 'find', 'rabid', 'hockey', 'fan', 'like', 'waited', 'line', 'window', 'sticker', 'nhl', 'ahl', 'hockey']",0
1519,"['love', 'play', 'underwood', 'listen', 'cheery', 'anima', 'music']",1
1520,"['highlight', 'would', 'imagine', 'second', 'highlight', 'whole', 'season', 'far']",0
1521,"['bear', 'generation', 'gen', 'less', 'tribe', 'sol']",0
1522,"['fuck', 'mum', 'want', 'put', 'corn', 'curry']",0
1523,"['fuck', 'bright', 'fuck', 'hot', 'outside']",0
1524,"['finn', 'sing', 'fight', 'feel', 'shower', 'spy', 'one', 'best', 'scene', 'show']",0
1525,"['hello', 'fellow', 'fan', 'day']",1
1526,"['use', 'smile', 'change', 'world', 'let', 'world', 'change', 'smile']",1
1527,['back'],0
1528,"['sadden', 'spunky', 'beautiful', 'dog', 'sad', 'story', 'lovely', 'happy', 'nan', 'love', 'dog', 'play', 'little', 'one', 'fun', 'love']",1
1529,"['world', 'want']",1
1530,"['she', 'embrrssd', 'jack', 'mess', 'twice', 'still', 'take', 'day', 'press']",0
1531,"['plus', 'point', 'queue', 'loos', 'plus', 'point', 'nope', 'think']",0
1532,"['mostly', 'animate', 'audience', 'bet', 'green', 'see', 'folk', 'one', 'need', 'air']",0
1533,"['engine', 'run', 'fuel', 'call', 'whining', 'just', 'observant', 'near', 'din', 'rona', 'dona', 'complain', 'happy', 'news', 'make', 'unhappy']",0
1534,"['watch', 'paranormal', 'activity', 'ghost', 'dimension', 'sure', 'feel', 'yet']",0
1535,"['man', 'know', 'juggle', 'ball']",0
1536,"['use', 'beautiful', 'live', 'life', 'fast', 'forest', 'city', 'joe']",0
1537,"['east', 'wind', 'blue', 'summer', 'durban', 'africa', 'still', 'surf', 'get', 'badly', 'must', 'carefully', 'harm']",0
1538,"['maketh', 'woman', 'keep', 'house', 'mother', 'child', 'praise', 'lord', 'nasa']",1
1539,"['never', 'decision', 'never', 'make']",1
1540,"['say', 'tell', 'mom', 'love', 'responds']",0
1541,"['one', 'way', 'ticket', 'blue']",1
1542,"['define', 'term', 'opposition', 'cloud', 'mirror', 'phenomenon', 'almost', 'always', 'mistake']",0
1543,"['beg', 'never', 'stop', 'smile', 'deserve', 'happy', 'know', 'beautiful', 'thing', 'life', 'offer']",1
1544,"['crossfire', 'houston', 'homeworks', 'spry', 'propriety', 'regimes', 'jaffe']",0
1545,"['okay', 'have', 'start', 'mob', 'psycho', 'today', 'dont', 'fight']",1
1546,"['make', 'complete', 'sense', 'elate', 'hear']",1
1547,"['realize', 'focusing']",1
1548,"['shriekfest', 'line', 'volunteer', 'oct', 'serious', 'inquiry', 'please', 'shriekfest', 'com', 'see', 'free', 'film']",1
1549,"['dude', 'wan', 'play', 'bass', 'buy', 'bass', 'rejoice']",0
1550,"['treat', 'joy', 'laughter', 'form', 'worship', 'spiritual', 'warfare']",1
1551,"['regret', 'inconvenience', 'cause', 'noted', 'concern', 'get', 'touch', 'soon', 'discuss', 'rod', 'abhijit']",1
1552,"['cancel', 'cbs', 'access', 'live', 'feed', 'even', 'say', 'vic', 'afp', 'paul', 'imo']",0
1553,"['way', 'busy', 'tired', 'time', 'worry', 'past', 'thing', 'regret', 'never']",1
1554,"['finally', 'rain', 'island', 'oregon', 'parch', 'summer', 'fall', 'plant', 'people', 'rejoice']",0
1555,"['happy', 'birthday', 'seed']",0
1556,"['thank', 'much', 'finish', 'another', 'film', 'call', 'plc', 'share']",1
1557,"['secret', 'personal', 'dislike', 'trump', 'animosity', 'always', 'present', 'magnified', 'bigotry', 'racism', 'etc']",0
1558,"['shower', 'lay', 'bed', 'hour', 'dread', 'wear', 'pant', 'remainder', 'day']",0
1559,['dark'],0
1560,"['best', 'something', 'head', 'right', 'direction']",1
1561,"['ever', 'cheerful']",1
1562,"['need', 'attention', 'pout']",0
1563,"['talk', 'carry', 'pakistan', 'mouth', 'stink']",0
1564,"['happy', 'birthdayyyyyy', 'pretty', 'miss']",0
1565,"['change', 'dark', 'image', 'look', 'different', 'look', 'like', 'forest']",0
1566,"['use', 'pretty', 'girls', 'use', 'curse', 'word', 'press', 'anger', 'feel', 'like', 'little', 'bit', 'surprise', 'turn', 'well']",0
1567,"['thing', 'grind', 'gears', 'people', 'draw', 'gideon', 'gleeful', 'skinny']",0
1568,"['allow', 'sulk']",0
1569,"['hrc', 'experience', 'temperament', 'knowledge', 'ability', 'lead', 'perilous', 'time']",1
1570,"['resentment', 'joy', 'face', 'crying', 'tears', 'of', 'with', 'loudly']",0
1571,"['chronic', 'sadness', 'may', 'mean', 'underlie', 'issue', 'get', 'sad', 'occasionally', 'particular', 'issue']",0
1572,"['stop', 'watch', 'gotham', 'cause', 'drop', 'tabitha', 'barb', 'relationship', 'make', 'pine', 'main']",0
1573,"['valle', 'please', 'wwf', 'grudge', 'match', 'low', 'tier', 'god']",1
1574,"['lively', 'lovely']",1
1575,"['webster', 'make', 'feel', 'violent', 'rage', 'upgrade', 'option', 'help', 'either']",0
1576,"['scary', 'american', 'horror', 'story', 'gon', 'watch', 'daytime']",0
1577,"['man', 'affront', 'justice', 'system']",0
1578,"['get', 'ban', 'still', 'lurk', 'corner', 'underneath', 'bed', 'sofa', 'much', 'eyepatch', 'delight']",0
1579,"['sorry', 'since', 'worth', 'nearly', 'plain', 'lunacy', 'game', 'odd', 'in', 'screaming', 'fear', 'face']",0
1580,"['tomorrow', 'first', 'day', 'falkland', 'elate', 'fallen', 'leaf', 'maple']",1
1581,"['fancy', 'never', 'put', 'also', 'vote', 'jaunty', 'angle', 'one', 'judge']",0
1582,"['operation', 'echo', 'gather', 'momentum']",1
1583,"['penny', 'dreadful', 'season']",0
1584,"['add', 'paul', 'walker', 'box', 'spend', 'time', 'dashboard']",0
1585,"['change', 'hair']",0
1586,"['offend', 'nif', 'truthful', 'kind', 'see']",0
1587,"['write', 'change', 'face', 'sex', 'industry', 'men', 'talk']",1
1588,"['week', 'problem', 'week', 'unbelievable', 'guy', 'even', 'run', 'regular', 'bus']",0
1589,"['supporter', 'people']",0
1590,"['hope', 'police', 'meet', 'subway', 'take', 'straight', 'jail', 'confused', 'face']",0
1591,"['know', 'much', 'hurt', 'see', 'best', 'friend', 'sad']",0
1592,"['mom', 'record', 'nightmare', 'christmas', 'love', 'heart-eyes', 'smiling', 'face', 'with', 'hearts', 'two']",0
1593,"['blame', 'fuck', 'idiot', 'put', 'world', 'middle', 'tantrums', 'one']",0
1594,"['convinced', 'mom', 'watch', 'killgrave', 'give', 'literal', 'nightmare', 'watch', 'last', 'episode', 'four', 'time']",1
1595,['noon'],0
1596,"['eye', 'dilate', 'hate', 'world', 'right', 'rage', 'thousand', 'fiery', 'dragon', 'need', 'drink']",0
1597,"['fret', 'cuff', 'take', 'cuff', 'come', 'phone', 'use', 'wet', 'hand', 'drop', 'toilet', 'day']",0
1598,"['difference', 'though', 'grudge', 'cab', 'tame', 'feel', 'uncomfortable', 'pure', 'emotion', 'really', 'control']",0
1599,"['charm', 'liveliness', 'also', 'weakness']",0
1600,"['think', 'get', 'together', 'day', 'randomly', 'burst', 'cry']",0
1601,"['mao', 'imagine', 'frown', 'across', 'face']",0
1602,"['break', 'hive', 'first', 'time', 'since', 'college', 'final', 'suck']",0
1603,"['get', 'gym', 'discover', 'forget', 'put', 'gym', 'shoe', 'back', 'bad', 'steam', 'face', 'with', 'from', 'nose']",0
1604,"['say', 'lover', 'pale', 'green', 'light', 'the', 'hovers', 'high', 'moon', 'shine', 'bright']",1
1605,"['couldnt', 'date']",0
1606,"['christie', 'would', 'peter', 'dardanelles', 'think', 'know']",0
1607,"['see', 'elder', 'watch', 'community', 'hour', 'honestly', 'idea', 'assignment']",0
1608,"['principle', 'victim', 'muslims', 'die', 'hand', 'anyone', 'else']",0
1609,"['tried', 'turn', 'alarm', 'morning', 'turn', 'alarm', 'instead']",0
1610,"['know', 'optimist', 'would', 'despair']",1
1611,"['new', 'campaign', 'slogan', 'idea', 'know']",0
1612,"['think', 'sunk', 'teeth', 'something', 'meant', 'look']",0
1613,"['much', 'playing', 'start', 'make', 'wonder', 'weather', 'taste', 'music', 'good', 'completely', 'shit']",0
1614,"['smoker', 'dad', 'sad']",0
1615,"['make', 'laugh', 'quote', 'sort', 'rueful', 'way']",0
1616,"['manchester', 'unite', 'still', 'entrust', 'afraid', 'might', 'loose', 'bet']",0
1617,"['mao', 'clown', 'hair', 'dread', 'mao']",0
1618,"['thenicebot', 'wsjnordics', 'make', 'world', 'joyful', 'place']",0
1619,"['nearly', 'aesthetically', 'please', 'enough', 'lol', 'need', 'phone']",1
1620,"['home', 'depressing']",0
1621,"['whichever', 'butt', 'wipe', 'pull', 'fire', 'alarm', 'davis', 'sound', 'asleep']",0
1622,"['jimmy', 'carr', 'make', 'want', 'cry', 'cry', 'shiver']",0
1623,"['press', 'deep', 'concern', 'suspension', 'please', 'reactivate', 'never', 'violate', 'role']",0
1624,"['sometimes', 'get', 'mad', 'something', 'minuscule', 'try', 'ruin', 'somebodies', 'life', 'like', 'lose', 'job', 'like', 'get', 'federal', 'prison']",0
1625,"['work', 'blanchardstown', 'shop', 'centre', 'year', 'figure', 'today', 'mark', 'spencer']",0
1626,"['afraid', 'give', 'good', 'great', 'john', 'rockefeller']",1
1627,"['joke', 'cut', 'internet', 'early', 'mistake', 'reinstate', 'longer', 'need', 'engineer', 'pouting', 'face']",0
1628,"['set', 'goal', 'achieve', 'something', 'big', 'exhilarating', 'excite', 'scare', 'time']",1
1629,"['give', 'kendrick', 'lamar', 'eat', 'barbecue']",0
1630,"['aesthetically', 'please', 'every', 'single', 'day', 'even', 'pretty', 'wake', 'tired', 'always']",1
1631,"['marcus', 'soho', 'dreadful']",0
1632,"['someone', 'tell', 'need', 'smile', 'like', 'excuse', 'frown', 'even', 'hard', 'happy']",0
1633,"['rum', 'rage']",0
1634,"['tell', 'truth', 'make', 'someone', 'cry', 'well', 'tell', 'lie', 'make', 'someone', 'smile']",1
1635,"['nawaz', 'sharif', 'speech', 'terrorism', 'kejriwal', 'elect', 'talk', 'governance']",0
1636,"['all', 'hype', 'girl', 'get', 'hang', 'clearly', 'look', 'unhappy', 'bored', 'pic', 'offense', 'lol', 'plus', 'hat', 'all']",0
1637,"['alone', 'joy', 'turn', 'mop']",0
1638,"['trump', 'supporter', 'hillary', 'hater', 'wan', 'chirp', 'weak', 'mind', 'pandering', 'liberal', 'tweet']",0
1639,"['pre', 'game', 'nerve', 'settle', 'home', 'guy', 'screaming', 'fear', 'raising', 'tone', 'hands', 'face', 'light', 'circle', 'rugby', 'in', 'football', 'skin', 'white', 'red']",1
1640,"['fine', 'near', 'future', 'want', 'bed', 'super', 'elate', 'put', 'together', 'audio', 'compilation', 'great', 'moment']",1
1641,"['lit', 'class', 'great', 'person', 'good', 'cheer', 'medium-light', 'tipping', 'tone', 'fire', 'hand', 'skin', 'person']",1
1642,"['bus', 'car', 'crash', 'still', 'shake', 'bit', 'week', 'absolute', 'horror', 'ice', 'cake']",0
1643,"['cross', 'street', 'piss', 'server', 'dire']",0
1644,"['ask', 'one', 'thing', 'guy', 'tonight', 'get', 'football']",0
1645,"['respond', 'email', 'within', 'say', 'will', 'kill', 'animated', 'gif', 'girl', 'ring']",0
1646,"['heard', 'movie', 'bob', 'furious', 'skittle', 'analogy', 'upset', 'actually', 'skittle']",0
1647,"['terror', 'threat', 'level', 'really', 'need', 'raise']",0
1648,"['apparently', 'money', 'world', 'buy', 'single', 'person', 'tell', 'give', 'waist', 'hearty', 'two', 'hand', 'pinch', 'onstage']",0
1649,"['enjoy', 'seamlessly', 'set', 'use', 'tell']",1
1650,"['white', 'supremacist', 'terrorize', 'everyone', 'differ', 'culture', 'online', 'continue', 'offline', 'tomorrow']",0
