,tweet,emojis,hashtags,followers,likes,hour_sin,hour_cos,day_sin,day_cos,negative,positive
1656,"['good', 'morning', 'twitter', 'friend', 'happy', 'friday', 'beautiful', 'weekend']","['blossom', 'tulip', 'deciduous', 'dog', 'heart', 'growing', 'with', 'house', 'garden', 'cherry', 'smiling', 'cat', 'tree', 'heart-eyes', 'face']",1,18553,high,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,0,1
1657,"['miss', 'chance', 'celebrate', 'love', 'one', 'birthday', 'anniversary', 'etc', 'get', 'covered', 'giftbox', 'set', 'satin', 'shawl', 'combo', 'back', 'free', 'discard', 'drop', 'hint', 'thee', 'place', 'order', 'order']","['light', 'tone', 'face', 'sparkling', 'biceps', 'heart', 'star', 'glowing', 'skin', 'flexed', 'sparkles', 'winking']",1,150,high,0.730835964278124,0.6825531432186541,0.0,1.0,0,1
1658,"['holy', 'month', 'ramadan', 'begin', 'may', 'allah', 'bring', 'countless', 'moment', 'happiness', 'joy', 'live', 'grace', 'home', 'warmth', 'peace', 'stay', 'bless', 'stay', 'safe', 'everyone', 'ramadan', 'mubarak']","['crescent', 'eyes', 'with', 'hearts', 'heart', 'smiling', 'two', 'red', 'face', 'moon']",5,1,medium,-0.2697967711570244,0.9629172873477992,1.2246467991473532e-16,-1.0,0,1
1659,"['housekeep', 'staff', 'dibrugarh', 'airport', 'continue', 'disinfectant', 'cleaning', 'operation', 'emergency', 'flight', 'unhindered', 'would', 'request', 'till', 'win', 'battle']",[],3,312,small,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998,1,0
1660,"['collection', 'lighten', 'day', 'home', 'lovely', 'plush', 'young', 'korea', 'line', 'friend', 'online', 'store', 'global', 'available', 'today', 'line', 'friends', 'collection']",[],6,46,high,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,0,1
1661,"['ovid', 'accra', 'clean', 'exercise']",[],3,3641,medium,0.13616664909624665,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1,0
1662,"['great', 'job', 'birmingham', 'alabama', 'help', 'population', 'know', 'demographic', 'impact']",[],10,396,small,0.2697967711570243,0.9629172873477994,1.2246467991473532e-16,-1.0,1,0
1663,"['stay', 'home', 'something', 'question', 'many', 'black', 'one', 'time', 'gon', 'help']",[],12,396,small,0.2697967711570243,0.9629172873477994,1.2246467991473532e-16,-1.0,1,0
1664,"['wash', 'hand', 'follow', 'step', 'protect', 'family', 'neighbor']","['pointing', 'mark', 'backhand', 'down', 'cross', 'index']",2,437,high,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,0,1
1665,"['morning', 'exercise', 'back', 'dancer', 'need', 'handle', 'hit']","['fist', 'person', 'raising', 'hand', 'raised', 'fire']",1,60,high,0.9790840876823228,0.20345601305263397,1.2246467991473532e-16,-1.0,1,0
1666,"['new', 'video', 'onlyfans']",[],7,7,high,-0.9790840876823228,0.20345601305263417,-0.8660254037844385,-0.5000000000000004,1,0
1667,"['happy', 'quarantine', 'guy']","['red', 'sweat', 'droplets', 'heart']",1,87,high,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
1668,"['fight', 'spread', 'ovid', 'together', 'stick', 'basic', 'follow', 'step', 'protect']","['beating', 'heart', 'memo']",9,10,high,0.3984010898462418,-0.9172113015054528,0.8660254037844386,0.5000000000000001,0,1
1669,"['fight', 'spread', 'ovid', 'together', 'stick', 'basic', 'follow', 'step', 'protect']","['beating', 'heart', 'memo']",9,10,high,0.3984010898462418,-0.9172113015054528,0.8660254037844386,0.5000000000000001,0,1
1670,"['keep', 'busy', 'today', 'type', 'skye', 'xxvanitybabyxx', 'forget', 'subscribe', 'either']","['with', 'heart-eyes', 'smiling', 'face']",3,92,medium,-0.816969893010442,-0.5766803221148672,-2.4492935982947064e-16,1.0,0,1
1671,"['plus', 'security', 'pic', 'sir']","['man', 'heart', 'hands', 'in', 'suit', 'levitating', 'business', 'folded', 'red']",2,515,small,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,1,0
1672,"['party', 'live', 'fresh', 'music', 'dear', 'friend']","['eyes', 'with', 'closed', 'kissing', 'face']",2,975,medium,-0.9976687691905392,-0.06824241336467135,-0.8660254037844385,-0.5000000000000004,1,0
1673,"['praise', 'lord', 'god', 'saviour', 'daily', 'bear', 'burden', 'psalm', 'pandemic', 'period', 'let', 'move', 'closer', 'maker', 'alone', 'help', 'heal', 'world']","['halo', 'hands', 'with', 'smiling', 'folded', 'face']",1,40003,small,0.8878852184023752,0.4600650377311522,-0.8660254037844385,-0.5000000000000004,0,1
1674,"['floor', 'lava', 'stay', 'home', 'parlour', 'every', 'like', 'get', 'donate', 'cent', 'world', 'health', 'organization', 'support', 'fight', 'ovid', 'please', 'try', 'home', 'make', 'entertain']",['fire'],4,64,high,-0.9976687691905392,-0.06824241336467135,-2.4492935982947064e-16,1.0,1,0
1675,"['let', 'forget', 'living', 'extreme', 'poverty', 'encourage', 'stable', 'economic', 'position', 'support', 'global', 'ngo', 'volunteer', 'past', 'see', 'work', 'shanty-towns']",[],4,816,medium,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001,1,0
1676,"['useful', 'video', 'translate', 'several', 'language', 'show', 'visual', 'support', 'use', 'neurodiverse', 'child', 'home', 'plus', 'valuable', 'advice', 'support', 'sensory', 'difference']",[],0,185,small,0.9790840876823228,0.20345601305263397,-0.8660254037844385,-0.5000000000000004,1,0
1677,"['look', 'casual', 'short', 'sale', 'vintage', 'new']",[],9,12,small,0.3984010898462418,-0.9172113015054528,1.2246467991473532e-16,-1.0,1,0
1678,"['reminder', 'trump', 'supporter', 'protest', 'stay', 'home', 'order']",[],9,20460,high,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
1679,"['stick', 'home', 'star', 'blank', 'wall', 'well', 'get', 'print']",[],11,112,small,-0.2697967711570244,0.9629172873477992,0.8660254037844387,-0.4999999999999998,0,1
1680,"['let', 'forget', 'living', 'extreme', 'poverty', 'encourage', 'stable', 'economic', 'position', 'support', 'global', 'ngo', 'volunteer', 'past', 'see', 'work', 'shanty-towns']",[],4,519,medium,-0.6310879443260528,-0.7757112907044198,-0.8660254037844386,0.5000000000000001,1,0
1681,"['good', 'morning', 'twitter', 'friend', 'happy', 'friday', 'beautiful', 'weekend']","['blossom', 'tulip', 'deciduous', 'dog', 'heart', 'growing', 'with', 'house', 'garden', 'cherry', 'smiling', 'cat', 'tree', 'heart-eyes', 'face']",1,4006,high,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,0,1
1682,"['fall', 'ill', 'mean', 'loose', 'health', 'often', 'force', 'permanently', 'usually', 'mean', 'loosing', 'job', 'loose', 'access', 'proper', 'health', 'care', 'loose', 'social', 'recognition', 'loose', 'hope', 'return', 'life']",[],3,58,medium,-0.8878852184023751,0.46006503773115237,0.8660254037844387,-0.4999999999999998,1,0
1683,"['opposite', 'love', 'hate', 'indifference', 'opposite', 'art', 'ugliness', 'indifference', 'opposite', 'life', 'death', 'indifference']",[],5,3,medium,0.6310879443260526,-0.7757112907044199,1.2246467991473532e-16,-1.0,0,1
1684,"['seized', 'vehicle', 'violation', 'prefer', 'safety', 'vehicle', 'please', 'otherwise', 'hot', 'son', 'take', 'care', 'vehicle']",[],7,1267,high,-0.816969893010442,-0.5766803221148672,0.8660254037844386,0.5000000000000001,1,0
1685,"['way', 'grow', 'change', 'way', 'change', 'learn', 'way', 'learn', 'need']",[],6,3,medium,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,0,1
1686,"['new', 'video', 'onlyfans']",[],7,203,high,-0.9790840876823228,0.20345601305263417,-0.8660254037844385,-0.5000000000000004,1,0
1687,"['trickery', 'word', 'unparalleled', 'dazzle', 'chooses', 'choose', 'step', 'deliver', 'lyrical', 'algebra', 'one', 'bar', 'mistake', 'still', 'doubt', 'bar', 'doubt']",[],4,661,medium,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,1,0
1688,"['reminder', 'trump', 'supporter', 'protest', 'stay', 'home', 'order']",[],9,2777,high,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
1689,"['good', 'morning', 'twitter', 'friend', 'happy', 'friday', 'beautiful', 'weekend']","['blossom', 'tulip', 'deciduous', 'dog', 'heart', 'growing', 'with', 'house', 'garden', 'cherry', 'smiling', 'cat', 'tree', 'heart-eyes', 'face']",1,1490,high,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,0,1
1690,"['enjoy', 'exclusive', 'content', 'fullvideos', 'thanks', 'xvi', 'share', 'film', 'session', 'encounter', 'enjoy', 'wash', 'hand', 'liberate', 'america']","['with', 'beating', 'heart', 'smiling', 'television', 'heart-eyes', 'face', 'fire']",9,437,high,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,1
1691,"['enjoy', 'video', 'combine', 'raja', 'tito', 'animal', 'garden']",[],3,172,medium,0.9790840876823228,0.20345601305263397,-0.8660254037844385,-0.5000000000000004,1,0
1692,"['ray', 'year', 'gon', 'hit', 'differently', 'listen', 'order', 'lilian', 'langan', 'kit']",[],2,192,high,0.9976687691905392,-0.06824241336467088,1.2246467991473532e-16,-1.0,1,0
1693,"['zero', 'lead', 'visible', 'distance', 'maybe', 'kms', 'never', 'happen', 'lifetime']","['eyes', 'with', 'OK', 'smiling', 'hand', 'face']",12,237,small,0.3984010898462418,-0.9172113015054528,-0.8660254037844386,0.5000000000000001,1,0
1694,"['read', 'rosie', 'howarth', 'clear', 'skin', 'imagine', 'saw', 'also', 'may', 'may', 'say', 'hope', 'end', 'rosie', 'stand']","['face', 'winking']",1,0,small,-0.5195839500354343,0.8544194045464881,0.8660254037844386,0.5000000000000001,1,0
1695,"['sign', 'read', 'hold', 'hand', 'bit', 'think', 'long', 'nurse', 'everything', 'always']",[],11,375,medium,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,1,0
1696,"['listen', 'bird', 'meditate', 'aymer', 'dargah', 'sharif', 'take', 'video', 'today', 'nawaz', 'time', 'feel', 'beyond', 'word', 'press']","['light', 'showing', 'tone', 'globe', 'skin', 'Europe-Africa']",4,158,medium,0.13616664909624665,-0.9906859460363308,0.8660254037844386,0.5000000000000001,0,1
1697,"['alvin', 'system', 'manager', 'bolt', 'malaysia', 'team', 'period']","['voltage', 'computer', 'laptop', 'high']",5,0,small,-0.5195839500354343,0.8544194045464881,0.8660254037844387,-0.4999999999999998,1,0
1698,"['send', 'fantasy', 'deadline', 'midnight', 'april']",[],0,1076,medium,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1,0
1699,"['time', 'everything', 'fall', 'place']","['leaf', 'hands', 'victory', 'maple', 'folded', 'dove', 'om', 'hand', 'peace', 'symbol']",9,3990,medium,0.9790840876823228,0.20345601305263397,-2.4492935982947064e-16,1.0,0,1
1700,"['cool', 'design', 'shirt', 'shop', 'visit']","['halo', 'hands', 'with', 'pointing', 'backhand', 'down', 'smiling', 'folded', 'heart-eyes', 'face', 'index']",16,139,small,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,0,1
1701,"['shop', 'visit', 'link']","['index', 'halo', 'hands', 'with', 'pointing', 'backhand', 'down', 'smiling', 'folded', 'heart-eyes', 'face', 'fire']",14,139,small,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0,1
1702,"['cool', 'design', 'spring', 'visit']","['index', 'halo', 'hands', 'with', 'pointing', 'backhand', 'down', 'smiling', 'folded', 'heart-eyes', 'face', 'fire']",14,139,small,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,0,1
1703,"['cool', 'design', 'shirt', 'music', 'lover', 'visit', 'link']","['halo', 'hands', 'with', 'pointing', 'backhand', 'down', 'smiling', 'folded', 'heart-eyes', 'face', 'index']",15,139,small,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,0,1
1704,"['safe', 'say', 'accustomed', 'spending', 'time', 'learnt', 'thing', 'never', 'know', 'maybe', 'start', 'stash', 'away', 'important', 'thing', 'stop', 'mysteriously', 'disappear']",[],4,12575,small,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,0,1
1705,"['benefit', 'know', 'keep', 'fit', 'fine', 'daily', 'achieve', 'good']",[],5,25,high,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,0,1
1706,"['reminder', 'people', 'develop', 'symptom', 'within', 'day', 'need', 'virus', 'however', 'careful', 'people', 'symptom', 'still', 'transmit', 'others', 'important', 'physically', 'distance']",[],4,2661,small,-0.9422609221188204,-0.3348796121709864,0.0,1.0,1,0
1707,"['ovid', 'real', 'family', 'need', 'alive', 'ghana', 'value', 'much']",[],2,3775,small,0.2697967711570243,0.9629172873477994,-0.8660254037844385,-0.5000000000000004,1,0
1708,"['listen', 'heart', 'kneel', 'let', 'fill', 'soul', 'dream']","['heart', 'suit']",1,355,high,-0.9790840876823228,0.20345601305263417,0.8660254037844387,-0.4999999999999998,0,1
1709,"['good', 'morning', 'happy', 'afternoon', 'lovely', 'even', 'dear', 'sweetheart', 'friend', 'thank', 'like', 'rts', 'comment', 'love', 'wish', 'every', 'day', 'fill', 'lot', 'love', 'laughter', 'happiness', 'warmth', 'sunshine']","['light', 'sunflower', 'tone', 'halo', 'hands', 'with', 'person', 'skin', 'house', 'garden', 'smiling', 'folded', 'raising', 'hand', 'face']",3,21937,medium,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,0,1
1710,"['trickery', 'word', 'unparalleled', 'dazzle', 'chooses', 'choose', 'step', 'deliver', 'lyrical', 'algebra', 'one', 'bar', 'mistake', 'still', 'doubt', 'bar', 'doubt']",[],4,348,medium,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,1,0
1711,"['announces', 'several', 'maison', 'atelier', 'across', 'france', 'produce', 'thousand', 'non', 'surgical', 'face', 'mask', 'donate', 'frontline', 'healthcare', 'worker', 'thank', 'hundred', 'artisan', 'volunteer']",[],2,2006,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
1712,"['knockdown', 'hold', 'prep']","['key', 'with', 'fist', 'locked', 'oncoming']",4,13479,small,0.8878852184023752,0.4600650377311522,0.8660254037844387,-0.4999999999999998,1,0
1713,"['assistant', 'headteacher', 'western', 'primary', 'school', 'grimsby', 'walk', 'five', 'mile', 'every', 'day', 'deliver', 'school', 'meal', 'score', 'child', 'hero']",[],6,732,high,0.9422609221188205,-0.33487961217098616,1.2246467991473532e-16,-1.0,1,0
1714,"['new', 'day', 'total', 'miss', 'anytime', 'onlyfans', 'free', 'live', 'broadcast', 'register']","['dollar', 'sign', 'one', 'exclamation', 'under', 'heart', 'mark', 'eighteen', 'heavy', 'no', 'fire']",3,6,high,0.6310879443260526,-0.7757112907044199,-0.8660254037844385,-0.5000000000000004,1,0
1715,"['new', 'release', 'feat', 'katana']",[],7,29701,high,0.2697967711570243,0.9629172873477994,0.0,1.0,1,0
1716,"['due', 'send', 'first', 'people', 'like', 'between']",[],20,138,small,-0.9422609221188204,-0.3348796121709864,-0.8660254037844385,-0.5000000000000004,1,0
1717,"['praise', 'lord', 'god', 'saviour', 'daily', 'bear', 'burden', 'psalm', 'pandemic', 'period', 'let', 'move', 'closer', 'maker', 'alone', 'help', 'heal', 'world']","['halo', 'hands', 'with', 'smiling', 'folded', 'face']",1,107957,small,0.8878852184023752,0.4600650377311522,-0.8660254037844385,-0.5000000000000004,0,1
1718,"['blizzard', 'story', 'via', 'worsethanchiggers', 'couture']",[],3,39,small,0.6310879443260526,-0.7757112907044199,-0.8660254037844386,0.5000000000000001,1,0
1719,"['goodnight', 'everyone', 'sleep', 'well', 'stay', 'safe']","['rainbow', 'a', 'heart', 'blowing', 'mark', 'kiss', 'red', 'face']",2,489,medium,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,0,1
1720,"['new', 'release', 'feat', 'katana']",[],7,16232,high,0.2697967711570243,0.9629172873477994,0.0,1.0,1,0
1721,"['matter', 'long', 'winter', 'spring', 'sure', 'follow', 'unknown', 'dear', 'lana', 'hope', 'sunny', 'day', 'come', 'soon', 'enjoy', 'beauty', 'nature', 'offer', 'patience', 'well', 'time', 'come']","['blossom', 'tulip', 'leaf', 'wind', 'in', 'sun', 'cherry', 'fluttering', 'hibiscus']",1,1404,medium,0.730835964278124,0.6825531432186541,0.8660254037844386,0.5000000000000001,0,1
1722,"['saregama', 'caravan', 'mini', 'part', 'rpg', 'group', 'offer', 'meditation', 'knowledge', 'talk', 'bhajhans', 'chant', 'strotrams', 'help', 'channelize', 'peace', 'know']",[],2,1,small,0.9976687691905392,-0.06824241336467088,0.0,1.0,1,0
1723,"['cfm', 'horny', 'bbc', 'granny', 'fuck', 'gardener', 'stream', 'btw', 'offer', 'new', 'amazing', 'discount']",[],1,804,medium,-0.1361666490962464,-0.9906859460363308,-2.4492935982947064e-16,1.0,1,0
1724,"['want', 'experience', 'please']","['heart', 'weary', 'face', 'broken']",1,2527,high,0.9976687691905392,-0.06824241336467088,0.8660254037844387,-0.4999999999999998,1,0
1725,"['group', 'yoga', 'meditation', 'family', 'adopt', 'healthy', 'lifestyle']",[],9,0,small,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,1,0
1726,"['group', 'yoga', 'meditation', 'family', 'adopt', 'healthy', 'lifestyle']",[],9,735,small,0.9976687691905392,-0.06824241336467088,-0.8660254037844385,-0.5000000000000004,1,0
1727,"['nice', 'job', 'kinda', 'want', 'give', 'shit', 'beautiful', 'even', 'though', 'save']","['joy', 'with', 'of', 'tears', 'face']",2,2,medium,-0.9790840876823228,0.20345601305263417,-0.8660254037844386,0.5000000000000001,1,0
1728,"['hit', 'every', 'move', 'literally']",[],7,38,high,0.6310879443260526,-0.7757112907044199,-0.8660254037844385,-0.5000000000000004,1,0
1729,"['knockdown', 'hold', 'prep']","['key', 'with', 'fist', 'locked', 'oncoming']",4,1223,small,0.8878852184023752,0.4600650377311522,0.8660254037844387,-0.4999999999999998,1,0
1730,"['new', 'release', 'feat', 'katana']",[],7,8507,high,0.2697967711570243,0.9629172873477994,0.0,1.0,1,0
1731,"['check', 'new', 'video', 'make', 'wellbeing', 'mobile', 'video', 'make', 'local', 'charity', 'people', 'learn', 'disability', 'autism']","['up', 'thumbs']",1,2419,small,0.6310879443260526,-0.7757112907044199,-0.8660254037844385,-0.5000000000000004,1,0
1732,"['altogether', 'let', 'keep', 'ealing', 'ovid', 'free', 'kpmg', 'personnel', 'provide', 'police', 'presence', 'distribute', 'iec', 'material', 'thing', 'know', 'dont', 'prevent', 'spread', 'pandemic', 'ovid']",[],2,3,small,0.9790840876823228,0.20345601305263397,1.2246467991473532e-16,-1.0,1,0
1733,"['georgian', 'quarter', 'liverpool', 'july']",[],8,43,medium,0.3984010898462418,-0.9172113015054528,1.2246467991473532e-16,-1.0,1,0
1734,"['wash', 'hand', 'follow', 'step', 'protect', 'family', 'neighbor']","['pointing', 'mark', 'backhand', 'down', 'cross', 'index']",2,7,high,0.8169698930104421,-0.5766803221148671,0.8660254037844386,0.5000000000000001,0,1
1735,"['coastal', 'scene', 'stay', 'home', 'stay', 'safe', 'enhance', 'accelerate', 'learn', 'beta', 'wave', 'music']","['sunflower', 'water', 'shell', 'wave', 'with', 'palm', 'spiral', 'house', 'projector', 'tree', 'garden', 'film']",10,56664,small,-0.6310879443260528,-0.7757112907044198,-0.8660254037844385,-0.5000000000000004,1,0
